thread_id,title,youtube_url,lap,turn,fault_pct_driver_a,fault_pct_driver_b,ruling,reason
6138,Apex Cut - Track Limits,https://youtu.be/aodpz8v17lj,27,9,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
6139,Straight Weave Block,https://youtu.be/zsuav1dmzza,9,15,80,20,Defender Fault,Two moves on straight - One Move Rule violation
6140,T2 Divebomb - Blind Spot Pass,https://youtu.be/rv7881farhz,1,2,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6141,Exit Vortex Contact,https://youtu.be/ja2zedl5k6z,50,14,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6142,Exit Vortex Contact,https://youtu.be/mnnmmjn4829,41,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6143,T15 Divebomb - Blind Spot Pass,https://youtu.be/ap5n4qkbeff,23,15,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6144,T15 Divebomb - Blind Spot Pass,https://youtu.be/1j8sv3j1ezt,45,15,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6145,T11 Divebomb - Blind Spot Pass,https://youtu.be/bdedbiyczg3,11,11,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6146,Rejoin Unsafe After Spin,https://youtu.be/tmbxbxpewuw,26,straight,80,20,Spinner Fault,Rejoined without checking mirrors
6147,Rejoin Unsafe After Spin,https://youtu.be/86wpxhoaaga,22,13,90,10,Spinner Fault,Rejoined without checking mirrors
6148,Exit Vortex Contact,https://youtu.be/rigo0wh3cw8,49,straight,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6149,Rejoin Unsafe After Spin,https://youtu.be/h9ttipr1hqe,48,straight,90,10,Spinner Fault,Rejoined without checking mirrors
6150,Straight Weave Block,https://youtu.be/e6jwx89uaez,3,straight,85,15,Defender Fault,Two moves on straight - One Move Rule violation
6151,T7 Divebomb - Blind Spot Pass,https://youtu.be/y5d6raa3yjq,33,7,20,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6152,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/1mj4i9ijtko,35,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6153,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/gj2gfqj3udv,21,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6154,Straight Weave Block,https://youtu.be/8h08kdn7134,13,straight,100,0,Defender Fault,Two moves on straight - One Move Rule violation
6155,Outside Pass Late Commitment,https://youtu.be/569mj4rus3q,16,3,95,5,Outside Driver Fault,Not visible at apex - Exit Vortex
6156,Straight Weave Block,https://youtu.be/wr8u45ltdnu,39,straight,100,0,Defender Fault,Two moves on straight - One Move Rule violation
6157,Exit Vortex Contact,https://youtu.be/q1i3yur6xir,3,15,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6158,T6 Divebomb - Blind Spot Pass,https://youtu.be/6a88bfqwk9l,1,6,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6159,Brake Test Divebomb,https://youtu.be/59q48qtxa21,30,straight,70,30,Overtaker Fault,Late dive under braking - no peripheral vision
6160,Exit Vortex Contact,https://youtu.be/9luvnxjx1mo,29,2,0,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6161,Apex Cut - Track Limits,https://youtu.be/gicpuxrbps9,23,7,95,5,Inside Driver Fault,"Cut apex, forced outside car wide"
6162,T14 Divebomb - Blind Spot Pass,https://youtu.be/gx820b6oa7f,11,14,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6163,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/bct0prgtawf,50,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6164,Rejoin Unsafe After Spin,https://youtu.be/lk2yzv8b992,48,straight,100,0,Spinner Fault,Rejoined without checking mirrors
6165,T15 Divebomb - Blind Spot Pass,https://youtu.be/pdzi79gtryg,8,15,0,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6166,Apex Cut - Track Limits,https://youtu.be/61toux42p4e,29,4,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
6167,Netcode Yeet on Exit,https://youtu.be/0skjsrv0ut9,23,4,100,0,Racing Incident,"Server replay clean, client lag artifact"
6168,Straight Weave Block,https://youtu.be/ky104l9qz78,31,straight,20,0,Defender Fault,Two moves on straight - One Move Rule violation
6169,Exit Vortex Contact,https://youtu.be/vcub2rsqavw,17,4,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6170,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/i4wwezv4jl9,20,straight,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6171,Rejoin Unsafe After Spin,https://youtu.be/htrlyeb90kd,33,straight,90,10,Spinner Fault,Rejoined without checking mirrors
6172,Outside Pass Late Commitment,https://youtu.be/tzh0wswxs8n,25,straight,80,20,Outside Driver Fault,Not visible at apex - Exit Vortex
6173,T12 Divebomb - Blind Spot Pass,https://youtu.be/mdrsx7m45z6,6,12,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6174,Straight Weave Block,https://youtu.be/7z9he9emgoq,19,13,70,30,Defender Fault,Two moves on straight - One Move Rule violation
6175,Exit Vortex Contact,https://youtu.be/bto4a3v1zcz,12,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6176,Exit Vortex Contact,https://youtu.be/twt4mdl13oj,3,7,95,5,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6177,T11 Divebomb - Blind Spot Pass,https://youtu.be/pg2arkrfdaw,41,11,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6178,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/xlr0pnu0yz0,29,straight,20,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6179,Apex Cut - Track Limits,https://youtu.be/w22r3o6hbp4,17,straight,70,30,Inside Driver Fault,"Cut apex, forced outside car wide"
6180,Rejoin Unsafe After Spin,https://youtu.be/uqvrg06wvlc,19,straight,20,20,Spinner Fault,Rejoined without checking mirrors
6181,T1 Divebomb - Blind Spot Pass,https://youtu.be/stztemijt26,44,1,0,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6182,Exit Vortex Contact,https://youtu.be/n80lc07hqo0,40,3,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6183,Straight Weave Block,https://youtu.be/woa07kx760l,16,6,70,30,Defender Fault,Two moves on straight - One Move Rule violation
6184,Straight Weave Block,https://youtu.be/vrpw0qkn1az,7,8,80,20,Defender Fault,Two moves on straight - One Move Rule violation
6185,Track Limits Abuse Repeat,https://youtu.be/upsclhsyg9f,48,straight,80,20,Offender Fault,4th violation - repeated apex cuts
6186,Outside Pass Late Commitment,https://youtu.be/p98ibwxj1i8,30,straight,70,30,Outside Driver Fault,Not visible at apex - Exit Vortex
6187,Rejoin Unsafe After Spin,https://youtu.be/ef3x192i06w,8,9,80,20,Spinner Fault,Rejoined without checking mirrors
6188,Straight Weave Block,https://youtu.be/0gmp3kvuc9e,47,straight,100,0,Defender Fault,Two moves on straight - One Move Rule violation
6189,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/odfzybriwz5,20,straight,20,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6190,Apex Cut - Track Limits,https://youtu.be/wjhp16gm2dr,20,straight,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
6191,Exit Vortex Contact,https://youtu.be/l44ygvq7usa,34,2,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6192,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/2rpv1ru0yy1,26,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6193,Exit Vortex Contact,https://youtu.be/inm84uvle48,37,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6194,Track Limits Abuse Repeat,https://youtu.be/q0qv1f5m1rw,47,straight,90,10,Offender Fault,4th violation - repeated apex cuts
6195,Brake Test Divebomb,https://youtu.be/rxubu4nxvtz,37,15,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
6196,T9 Divebomb - Blind Spot Pass,https://youtu.be/niflb4hmfun,39,9,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6197,Apex Cut - Track Limits,https://youtu.be/9yz380c0pk8,39,straight,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
6198,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/fxubx04jrv5,19,straight,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6199,Kerb Strike Oversteer,https://youtu.be/o4bk6gr8f3j,9,13,90,10,Inside Driver Fault,Excessive kerb use caused snap
6200,Outside Pass Late Commitment,https://youtu.be/0yvc7wggwrc,13,straight,100,0,Outside Driver Fault,Not visible at apex - Exit Vortex
6201,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/n9utp68jqxs,23,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6202,Exit Vortex Contact,https://youtu.be/telygjthzod,39,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6203,Track Limits Abuse Repeat,https://youtu.be/xjohendo783,3,straight,100,0,Offender Fault,4th violation - repeated apex cuts
6204,Exit Vortex Contact,https://youtu.be/zkcqcz3w7oo,5,straight,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6205,Exit Vortex Contact,https://youtu.be/k2gybix4mc6,39,15,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6206,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/3rcn1hd66de,46,straight,0,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6207,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/8tqjloh7dpr,17,straight,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6208,Apex Cut - Track Limits,https://youtu.be/vqske8969wb,14,14,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
6209,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/420d0tkbut8,11,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6210,Brake Test Divebomb,https://youtu.be/3u7grve033a,39,7,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
6211,Exit Vortex Contact,https://youtu.be/lih71d4372s,15,14,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6212,Rejoin Unsafe After Spin,https://youtu.be/zn0agth9mb4,20,6,100,0,Spinner Fault,Rejoined without checking mirrors
6213,Exit Vortex Contact,https://youtu.be/am31v2p9ktw,41,9,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6214,Straight Weave Block,https://youtu.be/twka0vibvlh,5,straight,80,20,Defender Fault,Two moves on straight - One Move Rule violation
6215,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/8ex9c7f4k0x,22,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6216,Brake Test Divebomb,https://youtu.be/wiyratxkllr,38,straight,20,0,Overtaker Fault,Late dive under braking - no peripheral vision
6217,T8 Divebomb - Blind Spot Pass,https://youtu.be/3gpeedt9v4j,38,8,0,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6218,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/5iqsvx7aqs8,8,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6219,T13 Divebomb - Blind Spot Pass,https://youtu.be/hya5fqx7ixn,41,13,0,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6220,Straight Weave Block,https://youtu.be/ov36tqmf3xk,47,11,70,30,Defender Fault,Two moves on straight - One Move Rule violation
6221,Apex Cut - Track Limits,https://youtu.be/tg2b8wlq2fj,6,6,85,15,Inside Driver Fault,"Cut apex, forced outside car wide"
6222,Netcode Yeet on Exit,https://youtu.be/davyibpy56j,36,straight,0,20,Racing Incident,"Server replay clean, client lag artifact"
6223,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/84f5tuer5p4,16,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6224,Exit Vortex Contact,https://youtu.be/816ojj1a9v9,44,4,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6225,T7 Divebomb - Blind Spot Pass,https://youtu.be/rmgcdnqylvv,12,7,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6226,Rejoin Unsafe After Spin,https://youtu.be/fhk7ego82hi,1,straight,80,20,Spinner Fault,Rejoined without checking mirrors
6227,Apex Cut - Track Limits,https://youtu.be/r6sdp0aolai,44,2,70,30,Inside Driver Fault,"Cut apex, forced outside car wide"
6228,Kerb Strike Oversteer,https://youtu.be/gw3awvsx7gy,17,straight,20,0,Inside Driver Fault,Excessive kerb use caused snap
6229,Rejoin Unsafe After Spin,https://youtu.be/onp6p2dlt9i,20,straight,100,0,Spinner Fault,Rejoined without checking mirrors
6230,Outside Pass Late Commitment,https://youtu.be/4u7po3clhc9,41,11,20,0,Outside Driver Fault,Not visible at apex - Exit Vortex
6231,Rejoin Unsafe After Spin,https://youtu.be/9op5w0g6sdk,33,3,100,0,Spinner Fault,Rejoined without checking mirrors
6232,Exit Vortex Contact,https://youtu.be/6hfaiuuyxlx,40,straight,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6233,Kerb Strike Oversteer,https://youtu.be/nmfocy01kpf,27,straight,100,0,Inside Driver Fault,Excessive kerb use caused snap
6234,Track Limits Abuse Repeat,https://youtu.be/twtkg6l7gzd,42,straight,85,15,Offender Fault,4th violation - repeated apex cuts
6235,Rejoin Unsafe After Spin,https://youtu.be/rwtw8wrxok8,22,11,100,0,Spinner Fault,Rejoined without checking mirrors
6236,Rejoin Unsafe After Spin,https://youtu.be/eenfvi4clcx,44,4,85,15,Spinner Fault,Rejoined without checking mirrors
6237,Kerb Strike Oversteer,https://youtu.be/t0u4llbbcfz,43,straight,100,0,Inside Driver Fault,Excessive kerb use caused snap
6238,Brake Test Divebomb,https://youtu.be/r0uwragmsfy,12,2,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
6239,Apex Cut - Track Limits,https://youtu.be/rz8zx9lnh3n,42,straight,90,10,Inside Driver Fault,"Cut apex, forced outside car wide"
6240,Straight Weave Block,https://youtu.be/qubg0g7nj83,3,11,100,0,Defender Fault,Two moves on straight - One Move Rule violation
6241,Brake Test Divebomb,https://youtu.be/jtvevspj0ic,41,1,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
6242,Exit Vortex Contact,https://youtu.be/rfebrfnjbqk,4,7,0,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6243,T12 Divebomb - Blind Spot Pass,https://youtu.be/sfoicpb29rz,38,12,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6244,Track Limits Abuse Repeat,https://youtu.be/b8hh258ndyu,5,4,100,0,Offender Fault,4th violation - repeated apex cuts
6245,Outside Pass Late Commitment,https://youtu.be/8n6kdcow4lr,29,6,85,15,Outside Driver Fault,Not visible at apex - Exit Vortex
6246,Track Limits Abuse Repeat,https://youtu.be/rk08c2bc2r4,10,4,90,10,Offender Fault,4th violation - repeated apex cuts
6247,Exit Vortex Contact,https://youtu.be/ix5tx97t0d8,33,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6248,Outside Pass Late Commitment,https://youtu.be/svr4s6womnf,9,1,100,0,Outside Driver Fault,Not visible at apex - Exit Vortex
6249,Kerb Strike Oversteer,https://youtu.be/4df27khwgal,39,8,70,30,Inside Driver Fault,Excessive kerb use caused snap
6250,Rejoin Unsafe After Spin,https://youtu.be/1up7v0xjnoa,31,15,100,0,Spinner Fault,Rejoined without checking mirrors
6251,T10 Divebomb - Blind Spot Pass,https://youtu.be/t22gng5vrb0,33,10,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6252,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/btfmmpu5vgg,24,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6253,T8 Divebomb - Blind Spot Pass,https://youtu.be/8i1okwk45v8,4,8,20,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6254,Brake Test Divebomb,https://youtu.be/qbbgwlkzeep,40,straight,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
6255,Exit Vortex Contact,https://youtu.be/hkz3kjjqbtf,1,straight,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6256,T11 Divebomb - Blind Spot Pass,https://youtu.be/brfvmysazep,44,11,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6257,Exit Vortex Contact,https://youtu.be/gnkesjuyya1,15,14,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6258,Exit Vortex Contact,https://youtu.be/qamyowqe4jz,30,3,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6259,Track Limits Abuse Repeat,https://youtu.be/pfy8sa4ptr8,9,straight,95,5,Offender Fault,4th violation - repeated apex cuts
6260,T8 Divebomb - Blind Spot Pass,https://youtu.be/ghuostmea8e,36,8,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6261,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/ve6mowqthdu,33,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6262,Exit Vortex Contact,https://youtu.be/qmi72mf8lsl,44,straight,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6263,Rejoin Unsafe After Spin,https://youtu.be/pm5gg7th12t,12,4,95,5,Spinner Fault,Rejoined without checking mirrors
6264,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/ey0atv47ia1,21,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
6265,Exit Vortex Contact,https://youtu.be/vwlv2t9m31p,31,straight,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6266,Exit Vortex Contact,https://youtu.be/gd3ymzcf1bc,33,15,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6267,Kerb Strike Oversteer,https://youtu.be/9f7j1sflq1r,23,straight,100,0,Inside Driver Fault,Excessive kerb use caused snap
6268,Exit Vortex Contact,https://youtu.be/ssrml8r5d3u,3,8,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
6269,Rejoin Unsafe After Spin,https://youtu.be/rxjak2aoh7n,2,8,100,0,Spinner Fault,Rejoined without checking mirrors
6270,Brake Test Divebomb,https://youtu.be/fc02urvzr7o,48,3,80,20,Overtaker Fault,Late dive under braking - no peripheral vision
